name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,heightOffset
Rocks,1,WOD_Rocks_Small_01,885,132,885105132105,105,105,Wrothgarian Mountains,885.8203125,-132.1796875,63,0
Rocks,1,WOD_Rocks_Small_02,755,129,7559012996,90,96,Wrothgarian Mountains,755.703125,-129.25,103,0
Rocks,1,WOD_Rocks_Small_03,970,104,97010110470,101,70,Wrothgarian Mountains,970.7890625,-104.453125,151,0
Rocks,1,WOD_Rocks_Small_04,960,58,960185830,18,30,Wrothgarian Mountains,960.140625,-58.765625,-174,0
Rocks,1,WOD_Rocks_Small_05,733,38,733193809,19,9,Wrothgarian Mountains,733.1484375,-38.9296875,-148,0
Rocks,1,WOD_Rocks_Small_06,634,33,634313376,31,76,Wrothgarian Mountains,634.2421875,-33.40625,61,0
Rocks,1,WOD_Rocks_Small_07,974,86,974978699,97,99,Wrothgarian Mountains,974.7578125,-86.2265625,-158,0
Rocks,1,WOD_Rocks_Small_08,776,118,7768511899,85,99,Wrothgarian Mountains,776.6640625,-118.2265625,-161,0
Rocks,1,WOD_Rocks_Small_09,963,104,96310910419,109,19,Wrothgarian Mountains,963.8515625,-104.8515625,-145,0
Rocks,1,WOD_Rocks_Small_10,748,103,7487210378,72,78,Wrothgarian Mountains,748.5625,-103.390625,48,0
Rocks,1,WOD_Rocks_Medium_01,800,59,8001359127,13,127,Wrothgarian Mountains,800.1015625,-59.0078125,93,-18
Rocks,1,WOD_Rocks_Medium_02,800,134,8006913441,69,41,Wrothgarian Mountains,800.5390625,-134.6796875,45,-21
Rocks,1,WOD_Rocks_Medium_03,786,128,7862512825,25,25,Wrothgarian Mountains,786.1953125,-128.8046875,-137,-27
Rocks,1,WOD_Rocks_Medium_04,800,111,80012411118,124,18,Wrothgarian Mountains,800.96875,-111.859375,156,-8
Rocks,1,WOD_Rocks_Medium_05,971,25,971602536,60,36,Wrothgarian Mountains,971.46875,-25.71875,50,-27
Rocks,1,WOD_Rocks_Medium_06,650,16,6501071634,107,34,Wrothgarian Mountains,650.8359375,-16.734375,145,-11
Rocks,1,WOD_Rocks_Medium_07,723,18,7231161829,116,29,Wrothgarian Mountains,723.90625,-18.7734375,-176,-1
Rocks,1,WOD_Rocks_Medium_08,614,39,6140839121,8,121,Wrothgarian Mountains,614.0625,-39.0546875,178,-4
Rocks,1,WOD_Rocks_Medium_09,839,35,839803527,80,27,Wrothgarian Mountains,839.625,-35.7890625,-43,-18
Rocks,1,WOD_Rocks_Medium_10,805,147,8054314779,43,79,Wrothgarian Mountains,805.3359375,-147.3828125,-166,-8
Rocks,1,WOD_Rocks_Medium_11,786,19,786991983,99,83,Wrothgarian Mountains,786.7734375,-19.3515625,165,0
Rocks,1,WOD_Rocks_Medium_12,710,18,710461861,46,61,Wrothgarian Mountains,710.359375,-18.5234375,74,-12
Rocks,1,WOD_Rocks_Large_01,796,39,796783959,78,59,Wrothgarian Mountains,796.609375,-39.5390625,55,-14
Rocks,1,WOD_Rocks_Large_02,760,129,7607512955,75,55,Wrothgarian Mountains,760.5859375,-129.5703125,170,-21
Rocks,1,WOD_Rocks_Large_03,810,121,81011612191,116,91,Wrothgarian Mountains,810.90625,-121.2890625,-110,-26
Rocks,1,WOD_Rocks_Large_04,966,100,9660110093,1,93,Wrothgarian Mountains,966.0078125,-100.2734375,99,-24
Rocks,1,WOD_Rocks_Large_05,872,84,872078478,7,78,Wrothgarian Mountains,872.0546875,-84.390625,-76,-6
Rocks,1,WOD_Rocks_Large_07,944,90,944589002,58,2,Wrothgarian Mountains,944.453125,-90.984375,-50,-5
Rocks,1,WOD_Rocks_Large_08,794,41,7941184148,118,48,Wrothgarian Mountains,794.921875,-41.625,36,-29
Rocks,1,WOD_Rocks_Large_09,893,75,893837576,83,76,Wrothgarian Mountains,893.6484375,-75.40625,162,-3
Rocks,1,WOD_Rocks_Small_01,833,16,833611607,61,7,Wrothgarian Mountains,833.4765625,-16.9453125,-127,0
Rocks,1,WOD_Rocks_Small_02,773,117,77316117108,16,108,Wrothgarian Mountains,773.125,-117.15625,160,0
Rocks,1,WOD_Rocks_Small_03,832,69,8324869127,48,127,Wrothgarian Mountains,832.375,-69.0078125,84,0
Rocks,1,WOD_Rocks_Small_05,789,140,7891314028,13,28,Wrothgarian Mountains,789.1015625,-140.78125,127,0
Rocks,1,WOD_Rocks_Small_06,736,61,736946112,94,12,Wrothgarian Mountains,736.734375,-61.90625,-104,0
Rocks,1,WOD_Rocks_Small_07,884,105,884111105124,111,124,Wrothgarian Mountains,884.8671875,-105.03125,-115,0
Rocks,1,WOD_Rocks_Small_08,819,20,819832078,83,78,Wrothgarian Mountains,819.6484375,-20.390625,-17,0
Rocks,1,WOD_Rocks_Small_09,906,75,906167504,16,4,Wrothgarian Mountains,906.125,-75.96875,-135,0
Rocks,1,WOD_Rocks_Medium_01,924,195,9245819556,58,56,Wrothgarian Mountains,924.453125,-195.5625,-139,-22
Rocks,1,WOD_Rocks_Medium_02,784,48,7844548120,45,120,Wrothgarian Mountains,784.3515625,-48.0625,-114,-21
Rocks,1,WOD_Rocks_Medium_03,959,90,959969010,96,10,Wrothgarian Mountains,959.75,-90.921875,92,-27
Rocks,1,WOD_Rocks_Medium_04,926,114,9260211477,2,77,Wrothgarian Mountains,926.015625,-114.3984375,43,-7
Rocks,1,WOD_Rocks_Medium_05,980,108,9803210884,32,84,Wrothgarian Mountains,980.25,-108.34375,155,-15
Rocks,1,WOD_Rocks_Medium_06,775,9,7752909101,29,101,Wrothgarian Mountains,775.2265625,-9.2109375,148,-23
Rocks,1,WOD_Rocks_Medium_07,990,142,99025142124,25,124,Wrothgarian Mountains,990.1953125,-142.03125,154,-5
Rocks,1,WOD_Rocks_Medium_08,970,87,9701278797,127,97,Wrothgarian Mountains,970.9921875,-87.2421875,-176,-19
Rocks,1,WOD_Rocks_Medium_09,786,38,7867638108,76,108,Wrothgarian Mountains,786.59375,-38.15625,164,-17
Rocks,1,WOD_Rocks_Medium_10,979,25,9791282501,128,1,Wrothgarian Mountains,980,-25.9921875,-93,-26
Rocks,1,WOD_Rocks_Medium_12,968,87,9680487101,4,101,Wrothgarian Mountains,968.03125,-87.2109375,-45,-2
Rocks,1,WOD_Rocks_Large_01,776,29,776442917,44,17,Wrothgarian Mountains,776.34375,-29.8671875,112,-5
Rocks,1,WOD_Rocks_Large_02,862,105,86210010577,100,77,Wrothgarian Mountains,862.78125,-105.3984375,-84,-20
Rocks,1,WOD_Rocks_Large_03,807,76,807177694,17,94,Wrothgarian Mountains,807.1328125,-76.265625,41,-24
Rocks,1,WOD_Rocks_Large_04,829,54,829885433,88,33,Wrothgarian Mountains,829.6875,-54.7421875,-33,-30
Rocks,1,WOD_Rocks_Large_05,789,81,789828105,82,5,Wrothgarian Mountains,789.640625,-81.9609375,-139,-30
Rocks,1,WOD_Rocks_Large_07,764,3,764030335,3,35,Wrothgarian Mountains,764.0234375,-3.7265625,32,-11
Rocks,1,WOD_Rocks_Large_08,996,130,99611013086,110,86,Wrothgarian Mountains,996.859375,-130.328125,-86,-14
Rocks,1,WOD_Rocks_Small_01,962,139,9623913987,39,87,Wrothgarian Mountains,962.3046875,-139.3203125,79,0
Rocks,1,WOD_Rocks_Small_02,876,37,876573731,57,31,Wrothgarian Mountains,876.4453125,-37.7578125,-11,0
Rocks,1,WOD_Rocks_Small_04,967,160,9677416041,74,41,Wrothgarian Mountains,967.578125,-160.6796875,99,0
Rocks,1,WOD_Rocks_Small_05,699,30,699843049,84,49,Wrothgarian Mountains,699.65625,-30.6171875,61,0
Rocks,1,WOD_Rocks_Small_06,847,85,8473985106,39,106,Wrothgarian Mountains,847.3046875,-85.171875,-46,0
Rocks,1,WOD_Rocks_Small_07,875,0,8751090047,109,47,Wrothgarian Mountains,875.8515625,-0.6328125,91,0
Rocks,1,WOD_Rocks_Small_09,972,146,9727414674,74,74,Wrothgarian Mountains,972.578125,-146.421875,85,0
Rocks,1,WOD_Rocks_Small_10,730,57,730625744,62,44,Wrothgarian Mountains,730.484375,-57.65625,-142,0
Rocks,1,WOD_Rocks_Medium_01,922,181,92212018138,120,38,Wrothgarian Mountains,922.9375,-181.703125,-52,-19
Rocks,1,WOD_Rocks_Medium_02,858,45,85811445101,114,101,Wrothgarian Mountains,858.890625,-45.2109375,-129,-8
Rocks,1,WOD_Rocks_Medium_03,833,143,8336414347,64,47,Wrothgarian Mountains,833.5,-143.6328125,13,-13
Rocks,1,WOD_Rocks_Medium_04,902,139,9021413902,14,2,Wrothgarian Mountains,902.109375,-139.984375,-53,-9
Rocks,1,WOD_Rocks_Medium_05,984,167,9841816782,18,82,Wrothgarian Mountains,984.140625,-167.359375,-3,-24
Rocks,1,WOD_Rocks_Medium_06,992,179,99253179128,53,128,Wrothgarian Mountains,992.4140625,-179,91,-18
Rocks,1,WOD_Rocks_Medium_07,995,65,995096547,9,47,Wrothgarian Mountains,995.0703125,-65.6328125,-4,-7
Rocks,1,WOD_Rocks_Medium_08,732,46,732424694,42,94,Wrothgarian Mountains,732.328125,-46.265625,-81,-17
Rocks,1,WOD_Rocks_Medium_09,722,48,722774824,77,24,Wrothgarian Mountains,722.6015625,-48.8125,31,-12
Rocks,1,WOD_Rocks_Medium_10,922,124,92210712471,107,71,Wrothgarian Mountains,922.8359375,-124.4453125,-76,-17
Rocks,1,WOD_Rocks_Medium_11,843,115,8434611542,46,42,Wrothgarian Mountains,843.359375,-115.671875,35,-19
Rocks,1,WOD_Rocks_Medium_12,643,14,6432214121,22,121,Wrothgarian Mountains,643.171875,-14.0546875,19,0
Rocks,1,WOD_Rocks_Large_01,926,24,9268724113,87,113,Wrothgarian Mountains,926.6796875,-24.1171875,-78,-14
Rocks,1,WOD_Rocks_Large_03,892,101,8921310122,13,22,Wrothgarian Mountains,892.1015625,-101.828125,151,-13
Rocks,1,WOD_Rocks_Large_05,970,71,9701037141,103,41,Wrothgarian Mountains,970.8046875,-71.6796875,-1,-17
Rocks,1,WOD_Rocks_Large_07,628,10,628321071,32,71,Wrothgarian Mountains,628.25,-10.4453125,144,-23
Rocks,1,WOD_Rocks_Large_08,742,121,7423612189,36,89,Wrothgarian Mountains,742.28125,-121.3046875,-86,-19
Rocks,1,WOD_Rocks_Large_09,933,196,9338319656,83,56,Wrothgarian Mountains,933.6484375,-196.5625,-43,-10
Rocks,1,WOD_Rocks_Small_01,705,22,705982269,98,69,Wrothgarian Mountains,705.765625,-22.4609375,0,0
Rocks,1,WOD_Rocks_Small_02,855,52,855415284,41,84,Wrothgarian Mountains,855.3203125,-52.34375,-83,0
Rocks,1,WOD_Rocks_Small_03,994,143,9948214305,82,5,Wrothgarian Mountains,994.640625,-143.9609375,-113,0
Rocks,1,WOD_Rocks_Small_04,728,39,728983998,98,98,Wrothgarian Mountains,728.765625,-39.234375,60,0
Rocks,1,WOD_Rocks_Small_05,845,63,8455063105,50,105,Wrothgarian Mountains,845.390625,-63.1796875,10,0
Rocks,1,WOD_Rocks_Small_06,763,121,7639012105,90,5,Wrothgarian Mountains,763.703125,-121.9609375,34,0
Rocks,1,WOD_Rocks_Small_07,790,11,790031112,3,12,Wrothgarian Mountains,790.0234375,-11.90625,131,0
Rocks,1,WOD_Rocks_Small_08,812,115,8124511533,45,33,Wrothgarian Mountains,812.3515625,-115.7421875,-73,0
Rocks,1,WOD_Rocks_Small_09,966,170,96612017072,120,72,Wrothgarian Mountains,966.9375,-170.4375,128,0
Rocks,1,WOD_Rocks_Small_10,910,54,910905421,90,21,Wrothgarian Mountains,910.703125,-54.8359375,68,0
Rocks,1,WOD_Rocks_Medium_01,995,103,99561103127,61,127,Wrothgarian Mountains,995.4765625,-103.0078125,-152,-4
Rocks,1,WOD_Rocks_Medium_02,969,133,96911113324,111,24,Wrothgarian Mountains,969.8671875,-133.8125,93,-4
Rocks,1,WOD_Rocks_Medium_03,664,8,6641170852,117,52,Wrothgarian Mountains,664.9140625,-8.59375,-139,-11
Rocks,1,WOD_Rocks_Medium_05,781,8,781920807,92,7,Wrothgarian Mountains,781.71875,-8.9453125,-25,-3
Rocks,1,WOD_Rocks_Medium_07,908,78,9081027897,102,97,Wrothgarian Mountains,908.796875,-78.2421875,134,-26
Rocks,1,WOD_Rocks_Medium_09,994,95,9940995122,9,122,Wrothgarian Mountains,994.0703125,-95.046875,-35,-24
Rocks,1,WOD_Rocks_Medium_10,614,8,614820822,82,22,Wrothgarian Mountains,614.640625,-8.828125,-10,-21
Rocks,1,WOD_Rocks_Medium_11,991,102,9914910288,49,88,Wrothgarian Mountains,991.3828125,-102.3125,123,-7
Rocks,1,WOD_Rocks_Medium_12,952,12,952431255,43,55,Wrothgarian Mountains,952.3359375,-12.5703125,-97,-2
Rocks,1,WOD_Rocks_Large_01,869,9,869850927,85,27,Wrothgarian Mountains,869.6640625,-9.7890625,27,-9
Rocks,1,WOD_Rocks_Large_02,874,36,874603691,60,91,Wrothgarian Mountains,874.46875,-36.2890625,-115,-10
Rocks,1,WOD_Rocks_Large_03,944,114,94467114108,67,108,Wrothgarian Mountains,944.5234375,-114.15625,-170,-13
Rocks,1,WOD_Rocks_Large_04,991,62,9916062111,60,111,Wrothgarian Mountains,991.46875,-62.1328125,-125,-18
Rocks,1,WOD_Rocks_Large_06,974,108,97466108106,66,106,Wrothgarian Mountains,974.515625,-108.171875,108,-22
Rocks,1,WOD_Rocks_Small_02,788,144,78810214411,102,11,Wrothgarian Mountains,788.796875,-144.9140625,-49,0
Rocks,1,WOD_Rocks_Small_04,744,121,744120121119,120,119,Wrothgarian Mountains,744.9375,-121.0703125,118,0
Rocks,1,WOD_Rocks_Small_05,820,28,820932815,93,15,Wrothgarian Mountains,820.7265625,-28.8828125,7,0
Rocks,1,WOD_Rocks_Small_06,984,84,984278430,27,30,Wrothgarian Mountains,984.2109375,-84.765625,-128,0
Rocks,1,WOD_Rocks_Small_07,844,14,844791455,79,55,Wrothgarian Mountains,844.6171875,-14.5703125,74,0
Rocks,1,WOD_Rocks_Small_08,764,57,764835715,83,15,Wrothgarian Mountains,764.6484375,-57.8828125,14,0
Rocks,1,WOD_Rocks_Small_09,832,83,832658399,65,99,Wrothgarian Mountains,832.5078125,-83.2265625,-5,0
Rocks,1,WOD_Rocks_Medium_01,982,154,982107154113,107,113,Wrothgarian Mountains,982.8359375,-154.1171875,-39,-20
Rocks,1,WOD_Rocks_Medium_02,865,75,865567520,56,20,Wrothgarian Mountains,865.4375,-75.84375,180,-20
Rocks,1,WOD_Rocks_Medium_03,798,79,7981127929,112,29,Wrothgarian Mountains,798.875,-79.7734375,108,-3
Rocks,1,WOD_Rocks_Medium_04,637,23,637482357,48,57,Wrothgarian Mountains,637.375,-23.5546875,102,-15
Rocks,1,WOD_Rocks_Medium_05,627,7,627510724,51,24,Wrothgarian Mountains,627.3984375,-7.8125,18,-28
Rocks,1,WOD_Rocks_Medium_06,680,14,6801121413,112,13,Wrothgarian Mountains,680.875,-14.8984375,87,-19
Rocks,1,WOD_Rocks_Medium_07,758,75,758597536,59,36,Wrothgarian Mountains,758.4609375,-75.71875,117,-24
Rocks,1,WOD_Rocks_Medium_08,755,83,7551268371,126,71,Wrothgarian Mountains,755.984375,-83.4453125,64,-21
Rocks,1,WOD_Rocks_Medium_09,773,117,7732411712,24,12,Wrothgarian Mountains,773.1875,-117.90625,-35,-7
Rocks,1,WOD_Rocks_Medium_10,777,81,7779881121,98,121,Wrothgarian Mountains,777.765625,-81.0546875,-62,-18
Rocks,1,WOD_Rocks_Medium_12,709,31,709043132,4,32,Wrothgarian Mountains,709.03125,-31.75,137,0
Rocks,1,WOD_Rocks_Large_01,994,149,9941414976,14,76,Wrothgarian Mountains,994.109375,-149.40625,-160,-23
Rocks,1,WOD_Rocks_Large_02,877,112,8771111277,11,77,Wrothgarian Mountains,877.0859375,-112.3984375,123,-14
Rocks,1,WOD_Rocks_Large_05,782,6,78210306127,103,127,Wrothgarian Mountains,782.8046875,-6.0078125,-81,-27
Rocks,1,WOD_Rocks_Large_06,849,135,8492413577,24,77,Wrothgarian Mountains,849.1875,-135.3984375,126,-22
Rocks,1,WOD_Rocks_Large_07,868,55,868095595,9,95,Wrothgarian Mountains,868.0703125,-55.2578125,-64,-20
Rocks,1,WOD_Rocks_Large_08,993,57,993435746,43,46,Wrothgarian Mountains,993.3359375,-57.640625,-14,-19
Rocks,1,WOD_Rocks_Large_09,851,7,851090779,9,79,Wrothgarian Mountains,851.0703125,-7.3828125,77,-7
Rocks,1,WOD_Rocks_Small_02,889,39,889173930,17,30,Wrothgarian Mountains,889.1328125,-39.765625,142,0
Rocks,1,WOD_Rocks_Small_04,903,23,90310123117,101,117,Wrothgarian Mountains,903.7890625,-23.0859375,-22,0
Rocks,1,WOD_Rocks_Small_05,731,27,731292731,29,31,Wrothgarian Mountains,731.2265625,-27.7578125,-49,0
Rocks,1,WOD_Rocks_Small_06,918,24,9181192437,119,37,Wrothgarian Mountains,918.9296875,-24.7109375,-37,0
Rocks,1,WOD_Rocks_Small_07,861,60,861926001,92,1,Wrothgarian Mountains,861.71875,-60.9921875,80,0
Rocks,1,WOD_Rocks_Small_08,731,92,73112792128,127,128,Wrothgarian Mountains,731.9921875,-92,-33,0
Rocks,1,WOD_Rocks_Small_09,863,67,863566795,56,95,Wrothgarian Mountains,863.4375,-67.2578125,-129,0
Rocks,1,WOD_Rocks_Small_10,974,104,9748310447,83,47,Wrothgarian Mountains,974.6484375,-104.6328125,30,0
Rocks,1,WOD_Rocks_Medium_01,691,30,691393089,39,89,Wrothgarian Mountains,691.3046875,-30.3046875,100,-17
Rocks,1,WOD_Rocks_Medium_02,904,18,904171840,17,40,Wrothgarian Mountains,904.1328125,-18.6875,-175,-28
Rocks,1,WOD_Rocks_Medium_03,744,40,744344020,34,20,Wrothgarian Mountains,744.265625,-40.84375,-151,-18
Rocks,1,WOD_Rocks_Medium_04,938,91,9381191125,11,125,Wrothgarian Mountains,938.0859375,-91.0234375,131,-3
Rocks,1,WOD_Rocks_Medium_06,855,129,85573129128,73,128,Wrothgarian Mountains,855.5703125,-129,159,-14
Rocks,1,WOD_Rocks_Medium_07,752,11,752051160,5,60,Wrothgarian Mountains,752.0390625,-11.53125,-63,-1
Rocks,1,WOD_Rocks_Medium_08,750,31,7502031127,20,127,Wrothgarian Mountains,750.15625,-31.0078125,153,-21
Rocks,1,WOD_Rocks_Medium_09,973,107,97395107111,95,111,Wrothgarian Mountains,973.7421875,-107.1328125,23,-26
Rocks,1,WOD_Rocks_Medium_10,962,85,962688545,68,45,Wrothgarian Mountains,962.53125,-85.6484375,111,-22
Rocks,1,WOD_Rocks_Medium_11,958,187,9585118762,51,62,Wrothgarian Mountains,958.3984375,-187.515625,74,-17
Rocks,1,WOD_Rocks_Large_01,969,40,9697140128,71,128,Wrothgarian Mountains,969.5546875,-40,-133,-8
Rocks,1,WOD_Rocks_Large_02,731,5,7317205124,72,124,Wrothgarian Mountains,731.5625,-5.03125,-174,-21
Rocks,1,WOD_Rocks_Large_03,957,187,9578918790,89,90,Wrothgarian Mountains,957.6953125,-187.296875,145,-10
Rocks,1,WOD_Rocks_Large_04,824,59,824735981,73,81,Wrothgarian Mountains,824.5703125,-59.3671875,-82,-26
Rocks,1,WOD_Rocks_Large_05,996,120,9968212053,82,53,Wrothgarian Mountains,996.640625,-120.5859375,137,-24
Rocks,1,WOD_Rocks_Large_07,909,112,9093211213,32,13,Wrothgarian Mountains,909.25,-112.8984375,127,-6
Rocks,1,WOD_Rocks_Large_08,910,29,910202913,20,13,Wrothgarian Mountains,910.15625,-29.8984375,-61,-12
Rocks,1,WOD_Rocks_Large_09,983,138,9834413805,44,5,Wrothgarian Mountains,983.34375,-138.9609375,56,-28
Rocks,1,WOD_Rocks_Small_01,749,23,7491212385,121,85,Wrothgarian Mountains,749.9453125,-23.3359375,-39,0
Rocks,1,WOD_Rocks_Small_02,956,86,95610386105,103,105,Wrothgarian Mountains,956.8046875,-86.1796875,89,0
Rocks,1,WOD_Rocks_Small_03,918,70,9185370112,53,112,Wrothgarian Mountains,918.4140625,-70.125,-93,0
Rocks,1,WOD_Rocks_Small_04,945,88,945438812,43,12,Wrothgarian Mountains,945.3359375,-88.90625,160,0
Rocks,1,WOD_Rocks_Small_06,947,179,94712217991,122,91,Wrothgarian Mountains,947.953125,-179.2890625,16,0
Rocks,1,WOD_Rocks_Small_07,859,1,859140115,14,15,Wrothgarian Mountains,859.109375,-1.8828125,-113,0
Rocks,1,WOD_Rocks_Small_09,792,121,792109121108,109,108,Wrothgarian Mountains,792.8515625,-121.15625,42,0
Rocks,1,WOD_Rocks_Small_10,979,126,97912712654,127,54,Wrothgarian Mountains,979.9921875,-126.578125,6,0
Rocks,1,WOD_Rocks_Medium_02,834,36,834733649,73,49,Wrothgarian Mountains,834.5703125,-36.6171875,-166,0
Rocks,1,WOD_Rocks_Medium_03,914,117,9148011718,80,18,Wrothgarian Mountains,914.625,-117.859375,15,-6
Rocks,1,WOD_Rocks_Medium_05,957,109,95711910906,119,6,Wrothgarian Mountains,957.9296875,-109.953125,34,-11
Rocks,1,WOD_Rocks_Medium_06,892,3,892930373,93,73,Wrothgarian Mountains,892.7265625,-3.4296875,-126,-16
Rocks,1,WOD_Rocks_Medium_07,965,77,9651287779,128,79,Wrothgarian Mountains,966,-77.3828125,-156,-7
Rocks,1,WOD_Rocks_Medium_08,697,34,697613457,61,57,Wrothgarian Mountains,697.4765625,-34.5546875,85,-17
Rocks,1,WOD_Rocks_Medium_09,906,15,906301559,30,59,Wrothgarian Mountains,906.234375,-15.5390625,148,-10
Rocks,1,WOD_Rocks_Medium_10,733,77,733877704,87,4,Wrothgarian Mountains,733.6796875,-77.96875,-73,-5
Rocks,1,WOD_Rocks_Medium_11,917,120,9170312079,3,79,Wrothgarian Mountains,917.0234375,-120.3828125,-52,-27
Rocks,1,WOD_Rocks_Medium_12,861,88,8613188116,31,116,Wrothgarian Mountains,861.2421875,-88.09375,-83,-10
Rocks,1,WOD_Rocks_Large_01,787,50,7871105053,110,53,Wrothgarian Mountains,787.859375,-50.5859375,163,-21
Rocks,1,WOD_Rocks_Large_02,986,188,98612118809,121,9,Wrothgarian Mountains,986.9453125,-188.9296875,-158,-8
Rocks,1,WOD_Rocks_Large_03,610,4,610880424,88,24,Wrothgarian Mountains,610.6875,-4.8125,128,-26
Rocks,1,WOD_Rocks_Large_04,949,69,9494669119,46,119,Wrothgarian Mountains,949.359375,-69.0703125,45,-7
Rocks,1,WOD_Rocks_Large_05,827,6,82710106128,101,128,Wrothgarian Mountains,827.7890625,-6,32,-8
Rocks,1,WOD_Rocks_Large_08,781,95,7813095123,30,123,Wrothgarian Mountains,781.234375,-95.0390625,-116,-7
Rocks,1,WOD_Rocks_Large_09,965,120,96511712016,117,16,Wrothgarian Mountains,965.9140625,-120.875,-153,-12
Rocks,1,WOD_Rocks_Small_01,812,146,81289146103,89,103,Wrothgarian Mountains,812.6953125,-146.1953125,15,0
Rocks,1,WOD_Rocks_Small_03,947,173,94760173127,60,127,Wrothgarian Mountains,947.46875,-173.0078125,-24,0
Rocks,1,WOD_Rocks_Small_04,900,118,9004411804,44,4,Wrothgarian Mountains,900.34375,-118.96875,-109,0
Rocks,1,WOD_Rocks_Small_05,638,4,6385104114,51,114,Wrothgarian Mountains,638.3984375,-4.109375,69,0
Rocks,1,WOD_Rocks_Small_06,737,68,737306842,30,42,Wrothgarian Mountains,737.234375,-68.671875,160,0
Rocks,1,WOD_Rocks_Small_07,802,121,8027312186,73,86,Wrothgarian Mountains,802.5703125,-121.328125,115,0
Rocks,1,WOD_Rocks_Small_08,783,137,7835013705,50,5,Wrothgarian Mountains,783.390625,-137.9609375,67,0
Rocks,1,WOD_Rocks_Small_09,655,4,6556004106,60,106,Wrothgarian Mountains,655.46875,-4.171875,-111,0
Rocks,1,WOD_Rocks_Small_10,769,81,769558117,55,17,Wrothgarian Mountains,769.4296875,-81.8671875,65,0
Rocks,1,WOD_Rocks_Medium_02,854,64,854866465,86,65,Wrothgarian Mountains,854.671875,-64.4921875,-74,-10
Rocks,1,WOD_Rocks_Medium_03,857,71,8571127169,112,69,Wrothgarian Mountains,857.875,-71.4609375,-112,-1
Rocks,1,WOD_Rocks_Medium_04,970,178,97010017879,100,79,Wrothgarian Mountains,970.78125,-178.3828125,171,-23
Rocks,1,WOD_Rocks_Medium_05,966,107,9664510734,45,34,Wrothgarian Mountains,966.3515625,-107.734375,-63,-19
Rocks,1,WOD_Rocks_Medium_06,943,28,943442857,44,57,Wrothgarian Mountains,943.34375,-28.5546875,117,-26
Rocks,1,WOD_Rocks_Medium_08,739,22,7391202227,120,27,Wrothgarian Mountains,739.9375,-22.7890625,-126,-18
Rocks,1,WOD_Rocks_Medium_09,984,191,9847219120,72,20,Wrothgarian Mountains,984.5625,-191.84375,-50,-15
Rocks,1,WOD_Rocks_Medium_10,957,105,9579610565,96,65,Wrothgarian Mountains,957.75,-105.4921875,145,-6
Rocks,1,WOD_Rocks_Medium_11,912,144,91205144120,5,120,Wrothgarian Mountains,912.0390625,-144.0625,161,-7
Rocks,1,WOD_Rocks_Medium_12,965,24,965162482,16,82,Wrothgarian Mountains,965.125,-24.359375,14,-7
Rocks,1,WOD_Rocks_Large_01,730,79,7301679114,16,114,Wrothgarian Mountains,730.125,-79.109375,54,-11
Rocks,1,WOD_Rocks_Large_02,903,108,90360108106,60,106,Wrothgarian Mountains,903.46875,-108.171875,-23,-23
Rocks,1,WOD_Rocks_Large_03,766,25,766262552,26,52,Wrothgarian Mountains,766.203125,-25.59375,-38,-25
Rocks,1,WOD_Rocks_Large_04,976,20,976762097,76,97,Wrothgarian Mountains,976.59375,-20.2421875,65,-7
Rocks,1,WOD_Rocks_Large_05,857,90,857759032,75,32,Wrothgarian Mountains,857.5859375,-90.75,-74,-14
Rocks,1,WOD_Rocks_Large_06,909,104,9094310408,43,8,Wrothgarian Mountains,909.3359375,-104.9375,97,-23
Rocks,1,WOD_Rocks_Large_07,887,106,887120106114,120,114,Wrothgarian Mountains,887.9375,-106.109375,106,-1
Rocks,1,WOD_Rocks_Large_08,813,138,8134813870,48,70,Wrothgarian Mountains,813.375,-138.453125,-87,-21
Rocks,1,WOD_Rocks_Large_09,969,19,969421944,42,44,Wrothgarian Mountains,969.328125,-19.65625,-100,-26
Rocks,1,WOD_Rocks_Small_01,826,72,826527278,52,78,Wrothgarian Mountains,826.40625,-72.390625,6,0
Rocks,1,WOD_Rocks_Small_03,897,9,8971010941,101,41,Wrothgarian Mountains,897.7890625,-9.6796875,138,0
Rocks,1,WOD_Rocks_Small_04,942,25,942162530,16,30,Wrothgarian Mountains,942.125,-25.765625,161,0
Rocks,1,WOD_Rocks_Small_05,769,19,769721968,72,68,Wrothgarian Mountains,769.5625,-19.46875,-135,0
Rocks,1,WOD_Rocks_Small_06,894,101,8940710141,7,41,Wrothgarian Mountains,894.0546875,-101.6796875,-160,0
Rocks,1,WOD_Rocks_Small_07,865,8,8651080804,108,4,Wrothgarian Mountains,865.84375,-8.96875,-27,0
Rocks,1,WOD_Rocks_Small_09,995,204,9950120456,1,56,Wrothgarian Mountains,995.0078125,-204.5625,-180,0
Rocks,1,WOD_Rocks_Small_10,988,96,9887996117,79,117,Wrothgarian Mountains,988.6171875,-96.0859375,92,0
Rocks,1,WOD_Rocks_Medium_02,756,79,756687942,68,42,Wrothgarian Mountains,756.53125,-79.671875,-155,-28
Rocks,1,WOD_Rocks_Medium_04,983,173,9835717368,57,68,Wrothgarian Mountains,983.4453125,-173.46875,-144,-3
Rocks,1,WOD_Rocks_Medium_05,775,1,775930161,93,61,Wrothgarian Mountains,775.7265625,-1.5234375,102,-1
