fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,climate,color,sink
135508,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,576,408,57611540823,115,23,Alik'r Desert,576.8984375,-408.8203125,67,Desert,Brown,0.5
136529,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,493,408,49383408101,83,101,Alik'r Desert,493.6484375,-408.2109375,119,Desert,Brown,0.5
133726,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,392,490,3928249022,82,22,Alik'r Desert,392.640625,-490.828125,40,Desert,Brown,0.5
135845,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,277,493,2778749395,87,95,Alik'r Desert,277.6796875,-493.2578125,-159,Desert,Brown,0.5
131315,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,561,430,5619343071,93,71,Alik'r Desert,561.7265625,-430.4453125,41,Desert,Brown,0.5
132594,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,320,439,32082439101,82,101,Alik'r Desert,320.640625,-439.2109375,159,Desert,Brown,0.5
130639,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,356,416,3568641646,86,46,Alik'r Desert,356.671875,-416.640625,120,Desert,Brown,0.5
132087,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,492,437,49233437114,33,114,Alik'r Desert,492.2578125,-437.109375,141,Desert,Brown,0.5
130263,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,335,471,33535471105,35,105,Alik'r Desert,335.2734375,-471.1796875,88,Desert,Brown,0.5
135072,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,309,450,30922450116,22,116,Alik'r Desert,309.171875,-450.09375,1,Desert,Brown,0.5
135973,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,553,397,5538639782,86,82,Alik'r Desert,553.671875,-397.359375,-55,Desert,Brown,0.5
135138,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,267,463,2679746346,97,46,Alik'r Desert,267.7578125,-463.640625,169,Desert,Brown,0.5
136268,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,517,453,517123453113,123,113,Alik'r Desert,517.9609375,-453.1171875,-83,Desert,Brown,0.5
130112,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,399,437,39928437106,28,106,Alik'r Desert,399.21875,-437.171875,-170,Desert,Brown,0.5
129854,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,551,424,5519642422,96,22,Alik'r Desert,551.75,-424.828125,-27,Desert,Brown,0.5
132191,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,491,457,49111445758,114,58,Alik'r Desert,491.890625,-457.546875,109,Desert,Brown,0.5
136514,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,390,454,3908345491,83,91,Alik'r Desert,390.6484375,-454.2890625,71,Desert,Brown,0.5
133621,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,495,444,4950544498,5,98,Alik'r Desert,495.0390625,-444.234375,27,Desert,Brown,0.5
134129,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,469,488,4693948880,39,80,Alik'r Desert,469.3046875,-488.375,87,Desert,Brown,0.5
132235,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,327,483,3277848355,78,55,Alik'r Desert,327.609375,-483.5703125,-52,Desert,Brown,0.5
136074,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,461,475,4619947593,99,93,Alik'r Desert,461.7734375,-475.2734375,-55,Desert,Brown,0.5
135403,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,341,452,3410445262,4,62,Alik'r Desert,341.03125,-452.515625,146,Desert,Brown,0.5
133805,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,353,461,35312246143,122,43,Alik'r Desert,353.953125,-461.6640625,-178,Desert,Brown,0.5
131151,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,257,459,25712145915,121,15,Alik'r Desert,257.9453125,-459.8828125,-99,Desert,Brown,0.5
131357,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,376,413,37693413116,93,116,Alik'r Desert,376.7265625,-413.09375,-6,Desert,Brown,0.5
131838,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,504,455,5048645552,86,52,Alik'r Desert,504.671875,-455.59375,-55,Desert,Brown,0.5
130565,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,506,407,5067140705,71,5,Alik'r Desert,506.5546875,-407.9609375,66,Desert,Brown,0.5
133540,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,317,498,3177949859,79,59,Alik'r Desert,317.6171875,-498.5390625,-141,Desert,Brown,0.5
134389,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,596,430,596103430102,103,102,Alik'r Desert,596.8046875,-430.203125,66,Desert,Brown,0.5
136488,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,339,446,33984446125,84,125,Alik'r Desert,339.65625,-446.0234375,-113,Desert,Brown,0.5
129957,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,344,438,3446543819,65,19,Alik'r Desert,344.5078125,-438.8515625,-36,Desert,Brown,0.5
131690,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,564,423,564123423110,123,110,Alik'r Desert,564.9609375,-423.140625,-68,Desert,Brown,0.5
133748,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,354,439,3542543953,25,53,Alik'r Desert,354.1953125,-439.5859375,-47,Desert,Brown,0.5
130056,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,578,426,57812842625,128,25,Alik'r Desert,579,-426.8046875,47,Desert,Brown,0.5
135586,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,258,481,2583248179,32,79,Alik'r Desert,258.25,-481.3828125,5,Desert,Brown,0.5
133594,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,528,429,52811842980,118,80,Alik'r Desert,528.921875,-429.375,-94,Desert,Brown,0.5
131814,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,539,416,5393541687,35,87,Alik'r Desert,539.2734375,-416.3203125,0,Desert,Brown,0.5
131924,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,593,421,5932242181,22,81,Alik'r Desert,593.171875,-421.3671875,-121,Desert,Brown,0.5
135248,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,500,448,5009744892,97,92,Alik'r Desert,500.7578125,-448.28125,-39,Desert,Brown,0.5
132448,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,316,445,3166144587,61,87,Alik'r Desert,316.4765625,-445.3203125,-145,Desert,Brown,0.5
130238,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,495,446,49585446119,85,119,Alik'r Desert,495.6640625,-446.0703125,68,Desert,Brown,0.5
134032,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,558,418,55812141875,121,75,Alik'r Desert,558.9453125,-418.4140625,157,Desert,Brown,0.5
136543,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,454,471,4540447108,4,8,Alik'r Desert,454.03125,-471.9375,-26,Desert,Brown,0.5
129838,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,412,440,41281440113,81,113,Alik'r Desert,412.6328125,-440.1171875,77,Desert,Brown,0.5
133305,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,579,400,5790640079,6,79,Alik'r Desert,579.046875,-400.3828125,1,Desert,Brown,0.5
130144,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,344,471,3447647127,76,27,Alik'r Desert,344.59375,-471.7890625,109,Desert,Brown,0.5
132842,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,462,490,4621549056,15,56,Alik'r Desert,462.1171875,-490.5625,161,Desert,Brown,0.5
137159,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,305,451,3058545155,85,55,Alik'r Desert,305.6640625,-451.5703125,90,Desert,Brown,0.5
133685,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,275,456,27512145629,121,29,Alik'r Desert,275.9453125,-456.7734375,-35,Desert,Brown,0.5
135076,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,534,448,5346544878,65,78,Alik'r Desert,534.5078125,-448.390625,87,Desert,Brown,0.5
135469,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,397,454,3979245410,92,10,Alik'r Desert,397.71875,-454.921875,84,Desert,Brown,0.5
134087,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,353,432,35385432102,85,102,Alik'r Desert,353.6640625,-432.203125,-175,Desert,Brown,0.5
136892,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,312,492,31271492124,71,124,Alik'r Desert,312.5546875,-492.03125,88,Desert,Brown,0.5
134721,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,413,436,41357436122,57,122,Alik'r Desert,413.4453125,-436.046875,-166,Desert,Brown,0.5
135531,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,566,438,5665043851,50,51,Alik'r Desert,566.390625,-438.6015625,-174,Desert,Brown,0.5
135431,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,350,452,3502145228,21,28,Alik'r Desert,350.1640625,-452.78125,-67,Desert,Brown,0.5
133012,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,625,422,62521422115,21,115,Alik'r Desert,625.1640625,-422.1015625,109,Desert,Brown,0.5
132721,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,457,459,4579845903,98,3,Alik'r Desert,457.765625,-459.9765625,-37,Desert,Brown,0.5
136297,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,216,491,21625491126,25,126,Alik'r Desert,216.1953125,-491.015625,-78,Desert,Brown,0.5
134223,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,600,433,6000443314,4,14,Alik'r Desert,600.03125,-433.890625,171,Desert,Brown,0.5
133736,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,311,443,3116944392,69,92,Alik'r Desert,311.5390625,-443.28125,176,Desert,Brown,0.5
130651,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,568,389,5686438932,64,32,Alik'r Desert,568.5,-389.75,36,Desert,Brown,0.5
133952,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,528,435,52886435107,86,107,Alik'r Desert,528.671875,-435.1640625,19,Desert,Brown,0.5
130138,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,552,401,5527040188,70,88,Alik'r Desert,552.546875,-401.3125,86,Desert,Brown,0.5
130530,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,529,389,529123389109,123,109,Alik'r Desert,529.9609375,-389.1484375,-143,Desert,Brown,0.5
132065,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,412,433,41210143371,101,71,Alik'r Desert,412.7890625,-433.4453125,-78,Desert,Brown,0.5
134537,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,333,467,33312446781,124,81,Alik'r Desert,333.96875,-467.3671875,166,Desert,Brown,0.5
136452,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,567,412,5675941264,59,64,Alik'r Desert,567.4609375,-412.5,92,Desert,Brown,0.5
134028,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,572,437,57210043716,100,16,Alik'r Desert,572.78125,-437.875,133,Desert,Brown,0.5
133235,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,300,493,30012249317,122,17,Alik'r Desert,300.953125,-493.8671875,6,Desert,Brown,0.5
133668,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,342,419,34210741911,107,11,Alik'r Desert,342.8359375,-419.9140625,138,Desert,Brown,0.5
132777,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,355,456,3553045651,30,51,Alik'r Desert,355.234375,-456.6015625,126,Desert,Brown,0.5
133809,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,578,389,57828389126,28,126,Alik'r Desert,578.21875,-389.015625,128,Desert,Brown,0.5
129663,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,375,456,37512745624,127,24,Alik'r Desert,375.9921875,-456.8125,123,Desert,Brown,0.5
135513,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,361,482,36181482103,81,103,Alik'r Desert,361.6328125,-482.1953125,-9,Desert,Brown,0.5
134535,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,482,416,482109416102,109,102,Alik'r Desert,482.8515625,-416.203125,90,Desert,Brown,0.5
135645,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,558,439,5587843906,78,6,Alik'r Desert,558.609375,-439.953125,129,Desert,Brown,0.5
136997,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,497,466,4978546689,85,89,Alik'r Desert,497.6640625,-466.3046875,180,Desert,Brown,0.5
133831,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,333,487,3334848765,48,65,Alik'r Desert,333.375,-487.4921875,43,Desert,Brown,0.5
130871,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,319,450,3195945055,59,55,Alik'r Desert,319.4609375,-450.5703125,165,Desert,Brown,0.5
134980,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,500,457,5005945767,59,67,Alik'r Desert,500.4609375,-457.4765625,107,Desert,Brown,0.5
132248,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,383,473,3835847384,58,84,Alik'r Desert,383.453125,-473.34375,-9,Desert,Brown,0.5
132049,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,490,464,49070464116,70,116,Alik'r Desert,490.546875,-464.09375,-5,Desert,Brown,0.5
134864,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,237,479,2370247962,2,62,Alik'r Desert,237.015625,-479.515625,168,Desert,Brown,0.5
132745,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,268,466,2682346628,23,28,Alik'r Desert,268.1796875,-466.78125,-152,Desert,Brown,0.5
134147,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,575,413,5753641307,36,7,Alik'r Desert,575.28125,-413.9453125,-11,Desert,Brown,0.5
131043,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,388,487,3880148740,1,40,Alik'r Desert,388.0078125,-487.6875,161,Desert,Brown,0.5
133477,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,453,458,45310245890,102,90,Alik'r Desert,453.796875,-458.296875,-88,Desert,Brown,0.5
130391,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,409,479,40948479119,48,119,Alik'r Desert,409.375,-479.0703125,-103,Desert,Brown,0.5
132141,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,529,440,5290244061,2,61,Alik'r Desert,529.015625,-440.5234375,77,Desert,Brown,0.5
134841,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,349,414,3497641418,76,18,Alik'r Desert,349.59375,-414.859375,-63,Desert,Brown,0.5
132788,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,268,481,2686648142,66,42,Alik'r Desert,268.515625,-481.671875,157,Desert,Brown,0.5
130957,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,450,458,4505045838,50,38,Alik'r Desert,450.390625,-458.703125,180,Desert,Brown,0.5
130617,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,391,449,39144449119,44,119,Alik'r Desert,391.34375,-449.0703125,-122,Desert,Brown,0.5
132557,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,395,449,39546449105,46,105,Alik'r Desert,395.359375,-449.1796875,-64,Desert,Brown,0.5
134285,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,274,488,27411748836,117,36,Alik'r Desert,274.9140625,-488.71875,-115,Desert,Brown,0.5
130462,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,255,482,2554348252,43,52,Alik'r Desert,255.3359375,-482.59375,-97,Desert,Brown,0.5
133022,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,612,426,61248426101,48,101,Alik'r Desert,612.375,-426.2109375,90,Desert,Brown,0.5
132653,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,241,491,24187491108,87,108,Alik'r Desert,241.6796875,-491.15625,-20,Desert,Brown,0.5
132660,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,313,479,3131447995,14,95,Alik'r Desert,313.109375,-479.2578125,-9,Desert,Brown,0.5
136479,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,468,471,4680447109,4,9,Alik'r Desert,468.03125,-471.9296875,50,Desert,Brown,0.5
132045,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,389,472,3898447283,84,83,Alik'r Desert,389.65625,-472.3515625,1,Desert,Brown,0.5
136553,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,482,424,4829042453,90,53,Alik'r Desert,482.703125,-424.5859375,-41,Desert,Brown,0.5
129744,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,331,460,33165460101,65,101,Alik'r Desert,331.5078125,-460.2109375,-69,Desert,Brown,0.5
135836,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,591,435,59135435106,35,106,Alik'r Desert,591.2734375,-435.171875,60,Desert,Brown,0.5
137209,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,276,472,276125472102,125,102,Alik'r Desert,276.9765625,-472.203125,98,Desert,Brown,0.5
133428,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,608,387,60811338782,113,82,Alik'r Desert,608.8828125,-387.359375,-179,Desert,Brown,0.5
134475,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,591,436,5919043625,90,25,Alik'r Desert,591.703125,-436.8046875,-80,Desert,Brown,0.5
134302,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,600,411,6004441104,44,4,Alik'r Desert,600.34375,-411.96875,108,Desert,Brown,0.5
135526,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,456,463,45610146313,101,13,Alik'r Desert,456.7890625,-463.8984375,83,Desert,Brown,0.5
131253,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,544,438,54410943893,109,93,Alik'r Desert,544.8515625,-438.2734375,-110,Desert,Brown,0.5
129620,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,456,483,456126483114,126,114,Alik'r Desert,456.984375,-483.109375,-36,Desert,Brown,0.5
134775,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,533,424,5339442402,94,2,Alik'r Desert,533.734375,-424.984375,115,Desert,Brown,0.5
133116,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,485,427,4854142780,41,80,Alik'r Desert,485.3203125,-427.375,-171,Desert,Brown,0.5
135477,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,395,411,39510041182,100,82,Alik'r Desert,395.78125,-411.359375,77,Desert,Brown,0.5
136952,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,525,420,5258842094,88,94,Alik'r Desert,525.6875,-420.265625,-176,Desert,Brown,0.5
136608,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,591,426,5912042697,20,97,Alik'r Desert,591.15625,-426.2421875,52,Desert,Brown,0.5
132059,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,294,449,2944144971,41,71,Alik'r Desert,294.3203125,-449.4453125,-74,Desert,Brown,0.5
134404,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,624,414,62410841437,108,37,Alik'r Desert,624.84375,-414.7109375,179,Desert,Brown,0.5
129968,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,296,469,2963746928,37,28,Alik'r Desert,296.2890625,-469.78125,-64,Desert,Brown,0.5
134318,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,455,497,45563497102,63,102,Alik'r Desert,455.4921875,-497.203125,-89,Desert,Brown,0.5
130734,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,312,489,312124489123,124,123,Alik'r Desert,312.96875,-489.0390625,90,Desert,Brown,0.5
131761,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,560,430,5606043015,60,15,Alik'r Desert,560.46875,-430.8828125,-129,Desert,Brown,0.5
130564,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,240,481,2409848183,98,83,Alik'r Desert,240.765625,-481.3515625,69,Desert,Brown,0.5
133643,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,311,450,31112645042,126,42,Alik'r Desert,311.984375,-450.671875,-128,Desert,Brown,0.5
136662,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,302,498,3021649876,16,76,Alik'r Desert,302.125,-498.40625,136,Desert,Brown,0.5
129755,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,407,489,40711548915,115,15,Alik'r Desert,407.8984375,-489.8828125,145,Desert,Brown,0.5
135417,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,405,437,405126437111,126,111,Alik'r Desert,405.984375,-437.1328125,69,Desert,Brown,0.5
131396,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,260,483,26010948342,109,42,Alik'r Desert,260.8515625,-483.671875,172,Desert,Brown,0.5
132370,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,606,394,60611339430,113,30,Alik'r Desert,606.8828125,-394.765625,-86,Desert,Brown,0.5
135176,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,370,481,37012848175,128,75,Alik'r Desert,371,-481.4140625,53,Desert,Brown,0.5
135413,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,310,471,3100347178,3,78,Alik'r Desert,310.0234375,-471.390625,44,Desert,Brown,0.5
131663,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,365,444,36553444111,53,111,Alik'r Desert,365.4140625,-444.1328125,14,Desert,Brown,0.5
133679,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,260,488,2605048840,50,40,Alik'r Desert,260.390625,-488.6875,21,Desert,Brown,0.5
134020,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,332,427,3320142739,1,39,Alik'r Desert,332.0078125,-427.6953125,-132,Desert,Brown,0.5
132484,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,360,466,3600146654,1,54,Alik'r Desert,360.0078125,-466.578125,97,Desert,Brown,0.5
133635,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,348,481,34803481127,3,127,Alik'r Desert,348.0234375,-481.0078125,-41,Desert,Brown,0.5
130030,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,364,410,36410341041,103,41,Alik'r Desert,364.8046875,-410.6796875,-162,Desert,Brown,0.5
133370,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,332,473,3322747304,27,4,Alik'r Desert,332.2109375,-473.96875,-55,Desert,Brown,0.5
132589,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,555,437,55511943771,119,71,Alik'r Desert,555.9296875,-437.4453125,21,Desert,Brown,0.5
136802,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,463,491,46389491101,89,101,Alik'r Desert,463.6953125,-491.2109375,5,Desert,Brown,0.5
131952,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,324,459,3243945909,39,9,Alik'r Desert,324.3046875,-459.9296875,-77,Desert,Brown,0.5
135134,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,581,407,5816340701,63,1,Alik'r Desert,581.4921875,-407.9921875,72,Desert,Brown,0.5
135503,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,553,387,5530438710,4,10,Alik'r Desert,553.03125,-387.921875,33,Desert,Brown,0.5
135328,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,574,417,57473417115,73,115,Alik'r Desert,574.5703125,-417.1015625,163,Desert,Brown,0.5
129814,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,283,496,28382496126,82,126,Alik'r Desert,283.640625,-496.015625,157,Desert,Brown,0.5
133074,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,511,443,5110844371,8,71,Alik'r Desert,511.0625,-443.4453125,-127,Desert,Brown,0.5
136414,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,493,416,49312641674,126,74,Alik'r Desert,493.984375,-416.421875,59,Desert,Brown,0.5
134042,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,301,449,30111844968,118,68,Alik'r Desert,301.921875,-449.46875,-1,Desert,Brown,0.5
135334,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,356,433,356100433106,100,106,Alik'r Desert,356.78125,-433.171875,153,Desert,Brown,0.5
134326,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,393,470,39312347072,123,72,Alik'r Desert,393.9609375,-470.4375,-140,Desert,Brown,0.5
136426,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,377,428,37752428103,52,103,Alik'r Desert,377.40625,-428.1953125,110,Desert,Brown,0.5
131973,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,352,448,3523944845,39,45,Alik'r Desert,352.3046875,-448.6484375,-28,Desert,Brown,0.5
131974,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,354,422,3549742228,97,28,Alik'r Desert,354.7578125,-422.78125,-9,Desert,Brown,0.5
134232,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,318,473,31884473113,84,113,Alik'r Desert,318.65625,-473.1171875,35,Desert,Brown,0.5
135602,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,300,493,30046493118,46,118,Alik'r Desert,300.359375,-493.078125,104,Desert,Brown,0.5
135274,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,539,430,5399343093,93,93,Alik'r Desert,539.7265625,-430.2734375,156,Desert,Brown,0.5
130319,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,570,387,57085387124,85,124,Alik'r Desert,570.6640625,-387.03125,-137,Desert,Brown,0.5
132630,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,255,472,2559147278,91,78,Alik'r Desert,255.7109375,-472.390625,95,Desert,Brown,0.5
134725,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,257,483,25711448321,114,21,Alik'r Desert,257.890625,-483.8359375,-26,Desert,Brown,0.5
134632,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,388,478,3889547814,95,14,Alik'r Desert,388.7421875,-478.890625,90,Desert,Brown,0.5
132665,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,298,490,2982349093,23,93,Alik'r Desert,298.1796875,-490.2734375,99,Desert,Brown,0.5
130791,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,328,487,32862487126,62,126,Alik'r Desert,328.484375,-487.015625,111,Desert,Brown,0.5
134238,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,369,418,3698741818,87,18,Alik'r Desert,369.6796875,-418.859375,97,Desert,Brown,0.5
136407,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,529,404,52941404110,41,110,Alik'r Desert,529.3203125,-404.140625,109,Desert,Brown,0.5
132673,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,312,461,31212246145,122,45,Alik'r Desert,312.953125,-461.6484375,-43,Desert,Brown,0.5
134701,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,601,404,6012740410,27,10,Alik'r Desert,601.2109375,-404.921875,12,Desert,Brown,0.5
136101,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,333,465,3338946589,89,89,Alik'r Desert,333.6953125,-465.3046875,49,Desert,Brown,0.5
132914,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,493,416,4937141606,71,6,Alik'r Desert,493.5546875,-416.953125,-87,Desert,Brown,0.5
133986,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,239,484,23953484121,53,121,Alik'r Desert,239.4140625,-484.0546875,20,Desert,Brown,0.5
134797,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,511,438,5118943871,89,71,Alik'r Desert,511.6953125,-438.4453125,91,Desert,Brown,0.5
132353,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,313,461,31310146173,101,73,Alik'r Desert,313.7890625,-461.4296875,31,Desert,Brown,0.5
